GROUP,WASSER,HEMI
CGS-,0.024369027,RH
CGS-,0.01583025,RH
CGS-,0.01093503,RH
CGS-,0.011472383,RH
CGS-,0.010141988,RH
CGS-,0.011291865,RH
CGS-,0.011412524,RH
CGS-,0.014611013,RH
CGS-,0.025421303,RH
CGS-,0.012339632,RH
CGS-,0.012531328,RH
CGS-,0.016840909,RH
CGS-,0.009534353,RH
CGS-,0.018160498,RH
CGS-,0.008626513,RH
CGS-,0.00890489,RH
CGS-,0.014574701,RH
CGS-,0.02426222,RH
CGS-,0.009771866,RH
CGS-,0.022285262,RH
CGS-,0.017254403,RH
CGS-,0.013223514,RH
CGS-,0.013548306,RH
CGS-,0.003909285,RH
CGS-,0.014256826,RH
CGS-,0.022070248,RH
CGS-,0.00718603,RH
CGS-,0.018574566,RH
CGS-,0.014850734,RH
CGS-,0.0151817,RH
CGS-,0.012337364,RH
CGS-,0.013436482,RH
CGS-,0.022982687,RH
CGS-,0.005197043,RH
CGS-,0.019866785,RH
CGS-,0.015593791,RH
CGS-,0.015135183,RH
CGS-,0.011531055,RH
CGS-,0.027896818,RH
CGS-,0.01603809,RH
CGS-,0.015005719,RH
CGS-,0.020095292,RH
CGS-,0.015800562,RH
CGS-,0.020373395,RH
CGS-,0.018520728,RH
CGS-,0.024146123,RH
CGS-,0.036920983,RH
CGS-,0.019035242,RH
CGS-,0.014798163,RH
CGS-,0.020737251,RH
CGS-,0.019756017,RH
CGS-,0.011311051,RH
CGS-,0.007127908,RH
CGS-,0.026329316,RH
CGS-,0.013433997,RH
CGS-,0.025563294,RH
CGS-,0.020282205,RH
CGS-,0.026306732,RH
CGS-,0.016031517,RH
PCGS,0.008111594,RH
PCGS,0.017484941,RH
PCGS,0.011976649,RH
PCGS,0.022738256,RH
PCGS,0.021664172,RH
PCGS,0.02124938,RH
PCGS,0.013629925,RH
PCGS,0.014510376,RH
PCGS,0.049738519,RH
PCGS,0.031228155,RH
PCGS,0.039787237,RH
PCGS,0.02054124,RH
PCGS,0.016525466,RH
PCGS,0.013591398,RH
PCGS,0.025318515,RH
PCGS,0.02498123,RH
PCGS,0.023819035,RH
PCGS,0.016493944,RH
PCGS,0.01197507,RH
PCGS,0.052249245,RH
PCGS,0.033738885,RH
PCGS,0.04229277,RH
PCGS,0.020719647,RH
PCGS,0.014201602,RH
PCGS,0.015928252,RH
PCGS,0.03656242,RH
PCGS,0.035400223,RH
PCGS,0.018464938,RH
PCGS,0.01390453,RH
PCGS,0.036035586,RH
PCGS,0.017525222,RH
PCGS,0.026079103,RH
PCGS,0.011415465,RH
PCGS,0.0209972,RH
PCGS,0.0257768,RH
PCGS,0.025606811,RH
PCGS,0.017013574,RH
PCGS,0.012832784,RH
PCGS,0.045352347,RH
PCGS,0.026841987,RH
PCGS,0.035395868,RH
PCGS,0.01241067,RH
PCGS,0.041159891,RH
PCGS,0.03796747,RH
PCGS,0.019852042,RH
PCGS,0.022620885,RH
PCGS,0.031321622,RH
PCGS,0.01078706,RH
PCGS,0.017371994,RH
PCGS,0.022644419,RH
PCGS,0.007754406,RH
PCGS,0.021307848,RH
PCGS,0.036174547,RH
PCGS,0.06845808,RH
PCGS,0.04994772,RH
PCGS,0.058501601,RH
PCGS,0.026478045,RH
PCGS,0.018115425,RH
PCGS,0.035668939,RH
PCGS,0.065265663,RH
PCGS,0.046755299,RH
PCGS,0.05530918,RH
PCGS,0.025938408,RH
PCGS,0.024627587,RH
PCGS,0.047150232,RH
PCGS,0.028639872,RH
PCGS,0.037193753,RH
PCGS,0.02012872,RH
PCGS,0.040984869,RH
PCGS,0.025105298,RH
PCGS,0.033381224,RH
PCGS,0.01885522,RH
PCGS,0.020754257,RH
PCGS,0.020218082,RH
PCGS,0.043382309,RH
PCGS,0.011279295,RH
PCGS,0.024871945,RH
PCGS,0.033425827,RH
CGS+,0.049595892,RH
CGS+,0.024699993,RH
CGS+,0.029300191,RH
CGS+,0.026630109,RH
CGS+,0.026231559,RH
CGS+,0.043407656,RH
CGS+,0.039367393,RH
CGS+,0.033154652,RH
CGS+,0.004909008,RH
CGS+,0.024198616,RH
CGS+,0.037964121,RH
CGS+,0.030984677,RH
CGS+,0.024895901,RH
CGS+,0.020295702,RH
CGS+,0.022965785,RH
CGS+,0.030092783,RH
CGS+,0.014915591,RH
CGS+,0.045391962,RH
CGS+,0.030606294,RH
CGS+,0.044686884,RH
CGS+,0.025397278,RH
CGS+,0.018562932,RH
CGS+,0.035694718,RH
CGS+,0.007038439,RH
CGS+,0.012782766,RH
CGS+,0.013852174,RH
CGS+,0.020155465,RH
CGS+,0.045679234,RH
CGS+,0.021257428,RH
CGS+,0.019790985,RH
CGS+,0.018543888,RH
CGS+,0.0194925,RH
CGS+,0.036154494,RH
CGS+,0.011637132,RH
CGS+,0.01456572,RH
CGS+,0.01545608,RH
CGS+,0.045048885,RH
CGS+,0.018902341,RH
CGS+,0.024391184,RH
CGS+,0.01954456,RH
CGS+,0.016403545,RH
CGS+,0.034766637,RH
CGS+,0.014094123,RH
CGS+,0.018238772,RH
CGS+,0.040325537,RH
CGS+,0.018688291,RH
CGS+,0.021721102,RH
CGS+,0.012662638,RH
CGS+,0.011334011,RH
CGS+,0.031447291,RH
CGS+,0.017176099,RH
CGS+,0.054070808,RH
CGS+,0.007405253,RH
CGS+,0.023622584,RH
CGS+,0.022378132,RH
CGS+,0.011732561,RH
CGS+,0.045440324,RH
CGS+,0.047654394,RH
CGS+,0.015814975,RH
CGS+,0.038498651,RH
CGS+,0.019209044,RH
CGS+,0.009276734,RH
CGS+,0.037552297,RH
CGS+,0.058664978,RH
CGS+,0.034813561,RH
CGS+,0.033045944,RH
CGS+,0.045974165,RH
CGS+,0.011039306,RH
CGS+,0.031027835,RH
CGS+,0.026972301,RH
CGS+,0.01541164,RH
CGS+,0.050034497,RH
CGS+,0.019289609,RH
CGS+,0.033055112,RH
CGS+,0.026430842,RH
CGS+,0.018770754,RH
CGS+,0.024502771,RH
CGS+,0.037095919,RH
